ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
33037468,中古マンション等,,33102,岡山県,岡山市中区,東川原,西川原,19,３ＬＤＫ,70,,,,昭和61年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第４四半期,改装済,,6.963787827345556
33047056,中古マンション等,,33102,岡山県,岡山市中区,徳吉町,岡山,30分?60分,３ＬＤＫ,90,,,,平成2年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第３四半期,未改装,,7.0
33053148,中古マンション等,,33104,岡山県,岡山市南区,浜野,岡山,1H?1H30,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第４四半期,改装済,,6.913813852383717
33053752,中古マンション等,,33202,岡山県,倉敷市,昭和,倉敷,5,,60,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第４四半期,未改装,,7.2552725051033065
33026751,中古マンション等,,33101,岡山県,岡山市北区,中井町,法界院,11,３ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第４四半期,未改装,,7.414973347970818
33001987,中古マンション等,,33101,岡山県,岡山市北区,津島東,法界院,11,１Ｋ,20,,,,,ＲＣ,住宅,その他,,,,,,,2017年第２四半期,未改装,,6.113943352306837
33025456,中古マンション等,,33101,岡山県,岡山市北区,津高,岡山,1H?1H30,４ＬＤＫ,90,,,,平成12年,ＲＣ,住宅,事務所,,,,第１種住居地域,60.0,200.0,2014年第２四半期,未改装,,7.2552725051033065
33028385,中古マンション等,,33101,岡山県,岡山市北区,清輝橋,岡山,30分?60分,２ＬＤＫ,55,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第２四半期,未改装,,6.968482948553935
33011650,中古マンション等,,33202,岡山県,倉敷市,鶴形,倉敷,7,３ＬＤＫ,60,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.146128035678238
33025798,中古マンション等,,33101,岡山県,岡山市北区,弓之町,岡山,16,１ＬＤＫ,55,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第２四半期,未改装,,7.2552725051033065
33001366,中古マンション等,,33101,岡山県,岡山市北区,新屋敷町,大元,18,２ＬＤＫ,60,,,,平成17年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第１四半期,未改装,,7.301029995663981
33008980,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,9,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第３四半期,改装済,,7.079181246047625
33009005,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,15,２ＬＤＫ,60,,,,平成11年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第４四半期,改装済,,7.3979400086720375
33025799,中古マンション等,,33101,岡山県,岡山市北区,弓之町,岡山,19,３ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第２四半期,未改装,,7.230448921378274
33002473,中古マンション等,,33101,岡山県,岡山市北区,七日市西町,岡山,30分?60分,３ＬＤＫ,60,,,,平成4年,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第３四半期,未改装,,7.041392685158225
33051137,中古マンション等,,33101,岡山県,岡山市北区,桑田町,岡山,11,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第２四半期,未改装,,7.301029995663981
33040174,中古マンション等,,33101,岡山県,岡山市北区,桑田町,岡山,14,３ＬＤＫ,80,,,,昭和58年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,改装済,,6.919078092376074
33030028,中古マンション等,,33102,岡山県,岡山市中区,門田屋敷,岡山,30分?60分,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第２四半期,改装済,,7.204119982655925
33007715,中古マンション等,,33104,岡山県,岡山市南区,築港栄町,岡山,1H30?2H,３ＬＤＫ,100,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,未改装,,7.380211241711606
33046495,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,5,２ＬＤＫ,55,,,,昭和63年,ＲＣ、鉄骨造,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,未改装,,6.929418925714293
33028717,中古マンション等,,33101,岡山県,岡山市北区,津島東,法界院,11,２ＬＤＫ,40,,,,昭和43年,ＲＣ,住宅,,,,,第１種低層住居専用地域,50.0,100.0,2011年第４四半期,未改装,,6.431363764158987
33003066,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,8,１ＤＫ,35,,,,平成2年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,未改装,,6.799340549453582
33051044,中古マンション等,,33101,岡山県,岡山市北区,表町,岡山,24,３ＬＤＫ,65,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第３四半期,未改装,,7.414973347970818
33002727,中古マンション等,,33101,岡山県,岡山市北区,西古松西町,大元,11,４ＬＤＫ,75,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第１四半期,未改装,,7.113943352306837
33049286,中古マンション等,,33202,岡山県,倉敷市,南町,倉敷,16,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第４四半期,未改装,,7.146128035678238
33007870,中古マンション等,,33104,岡山県,岡山市南区,豊成,備前西市,30分?60分,オープンフロア,75,,,,昭和59年,ＲＣ,住宅,事務所,,,,準工業地域,60.0,200.0,2016年第４四半期,未改装,,6.778151250383644
33052349,中古マンション等,,33102,岡山県,岡山市中区,藤原西町,高島(岡山),15,３ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第２四半期,改装済,,7.041392685158225
33041174,中古マンション等,,33101,岡山県,岡山市北区,本町,岡山,5,３ＬＤＫ,60,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第４四半期,未改装,,7.342422680822207
33044336,中古マンション等,,33202,岡山県,倉敷市,鳥羽,中庄,1,２ＬＤＫ,65,,,,平成16年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第１四半期,,,7.301029995663981
33000365,中古マンション等,,33101,岡山県,岡山市北区,今村,備前西市,18,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第２四半期,改装済,,7.301029995663981
33003094,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,4,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第２四半期,未改装,,7.278753600952829
33034845,中古マンション等,,33101,岡山県,岡山市北区,京山,岡山,21,４ＬＤＫ,90,,,,平成17年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第１四半期,未改装,,7.531478917042255
33009675,中古マンション等,,33202,岡山県,倉敷市,児島味野,児島,13,４ＬＤＫ,85,,,,平成16年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第４四半期,未改装,,7.3222192947339195
33041566,中古マンション等,,33102,岡山県,岡山市中区,小橋町,岡山,30分?60分,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第２四半期,未改装,,7.2552725051033065
33027790,中古マンション等,,33101,岡山県,岡山市北区,今,大元,15,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,50.0,200.0,2011年第３四半期,未改装,調停・競売等,7.113943352306837
33008813,中古マンション等,,33104,岡山県,岡山市南区,米倉,備前西市,16,３ＬＤＫ,60,,,,,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第１四半期,未改装,,6.845098040014257
33052267,中古マンション等,,33102,岡山県,岡山市中区,東川原,岡山,30分?60分,２ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第３四半期,未改装,,7.146128035678238
33036780,中古マンション等,,33101,岡山県,岡山市北区,大和町,法界院,4,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第１四半期,未改装,,7.447158031342219
33011859,中古マンション等,,33202,岡山県,倉敷市,中島,西阿知,19,３ＬＤＫ,80,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,100.0,2016年第２四半期,未改装,,7.041392685158225
33000479,中古マンション等,,33101,岡山県,岡山市北区,大元,大元,11,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2020年第１四半期,未改装,,6.204119982655925
33002824,中古マンション等,,33101,岡山県,岡山市北区,野田,大元,23,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第４四半期,未改装,,7.176091259055681
33026758,中古マンション等,,33101,岡山県,岡山市北区,中山下,岡山,20,１Ｋ,25,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第３四半期,改装済,,6.544068044350276
33008972,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,9,４ＬＤＫ,85,,,,昭和64年,ＳＲＣ,,,,,,商業地域,80.0,400.0,2019年第４四半期,,,7.113943352306837
33030424,中古マンション等,,33202,岡山県,倉敷市,川西町,倉敷,9,３ＬＤＫ,60,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第１四半期,改装済,,7.113943352306837
33003010,中古マンション等,,33101,岡山県,岡山市北区,東島田町,岡山,19,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,改装済,,7.204119982655925
33052241,中古マンション等,,33102,岡山県,岡山市中区,浜,西川原,23,３ＬＤＫ,85,,,,昭和49年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第１四半期,未改装,,6.903089986991944
33053081,中古マンション等,,33104,岡山県,岡山市南区,豊成,備前西市,30分?60分,３ＬＤＫ,60,,,,平成7年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第２四半期,未改装,調停・競売等,7.041392685158225
33003056,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,4,３ＬＤＫ,85,,,,平成8年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,6.954242509439325
33002827,中古マンション等,,33101,岡山県,岡山市北区,野田,大元,18,２ＬＤＫ,60,,,,平成23年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第１四半期,未改装,,7.204119982655925
33012075,中古マンション等,,33202,岡山県,倉敷市,中庄,中庄,7,１ＬＤＫ,60,,,,平成22年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第２四半期,改装済,,7.361727836017593
33045289,中古マンション等,,33203,岡山県,津山市,川崎,東津山,9,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,改装済,,6.99563519459755
33041191,中古マンション等,,33202,岡山県,倉敷市,松島,中庄,6,２ＤＫ,45,,,,平成10年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第１四半期,未改装,,6.913813852383717
33035844,中古マンション等,,33101,岡山県,岡山市北区,中島田町,岡山,21,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第４四半期,未改装,,6.991226075692495
33025143,中古マンション等,,33101,岡山県,岡山市北区,奥田,岡山,30分?60分,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第２四半期,未改装,,6.8750612633917
33054144,中古マンション等,,33202,岡山県,倉敷市,鶴形,倉敷,,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,,,,,,,,2007年第３四半期,未改装,,7.176091259055681
33052079,中古マンション等,,33102,岡山県,岡山市中区,小橋町,岡山,30分?60分,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2007年第３四半期,改装済,,7.278753600952829
33030558,中古マンション等,,33102,岡山県,岡山市中区,東川原,西川原,16,３ＬＤＫ,90,,,,平成15年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第３四半期,未改装,,7.414973347970818
33030183,中古マンション等,,33102,岡山県,岡山市中区,樶,高島(岡山),18,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,未改装,,6.8512583487190755
33048482,中古マンション等,,33104,岡山県,岡山市南区,米倉,備前西市,14,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第３四半期,改装済,,6.903089986991944
33048830,中古マンション等,,33202,岡山県,倉敷市,昭和,倉敷,9,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第１四半期,未改装,,6.977723605288848
33053079,中古マンション等,,33104,岡山県,岡山市南区,豊成,備前西市,30分?60分,２ＬＤＫ,60,,,,平成7年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第４四半期,改装済,,7.079181246047625
33052092,中古マンション等,,33102,岡山県,岡山市中区,樶,高島(岡山),14,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第２四半期,未改装,,7.176091259055681
33033256,中古マンション等,,33202,岡山県,倉敷市,幸町,倉敷,14,３ＬＤＫ,60,,,,平成2年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第３四半期,改装済,,6.924279286061882
33008115,中古マンション等,,33104,岡山県,岡山市南区,東畦,妹尾,1,４ＬＤＫ,90,,,,,,,住宅,,,,第１種住居地域,60.0,200.0,2019年第３四半期,,,7.342422680822207
33043270,中古マンション等,,33104,岡山県,岡山市南区,米倉,備前西市,16,３ＬＤＫ,70,,,,平成5年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第２四半期,改装済,,7.0
33004202,中古マンション等,,33102,岡山県,岡山市中区,門田屋敷,岡山,30分?60分,１ＬＤＫ,55,,,,平成27年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,未改装,,7.342422680822207
33028891,中古マンション等,,33101,岡山県,岡山市北区,富田町,岡山,11,１Ｒ,25,,,,昭和60年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第３四半期,未改装,,6.176091259055681
33003104,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,6,２ＬＤＫ,65,,,,戦前,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第４四半期,,,7.176091259055681
33052056,中古マンション等,,33102,岡山県,岡山市中区,神下,東岡山,18,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第３四半期,未改装,,6.5910646070264995
33042935,中古マンション等,,33104,岡山県,岡山市南区,豊成,備前西市,30分?60分,３ＬＤＫ,60,,,,平成7年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第２四半期,未改装,,7.0
33039295,中古マンション等,,33202,岡山県,倉敷市,石見町,倉敷,6,１Ｋ,25,,,,昭和55年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第１四半期,未改装,,6.505149978319906
33029601,中古マンション等,,33101,岡山県,岡山市北区,奉還町,岡山,6,４ＬＤＫ,115,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,未改装,,7.041392685158225
33035557,中古マンション等,,33101,岡山県,岡山市北区,津島西坂,岡山,30分?60分,４ＬＤＫ,95,,,,平成15年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第３四半期,未改装,,7.505149978319906
33045949,中古マンション等,,33101,岡山県,岡山市北区,清輝橋,岡山,30分?60分,１Ｋ,25,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,改装済,,6.6127838567197355
33039453,中古マンション等,,33202,岡山県,倉敷市,川西町,倉敷,9,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第１四半期,改装済,,7.079181246047625
33002086,中古マンション等,,33101,岡山県,岡山市北区,津高,岡山,30分?60分,３ＬＤＫ,75,,,,平成10年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第４四半期,未改装,,7.146128035678238
33001375,中古マンション等,,33101,岡山県,岡山市北区,新屋敷町,岡山,26,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,,,,,,準工業地域,60.0,200.0,2020年第１四半期,未改装,,7.230448921378274
33003662,中古マンション等,,33101,岡山県,岡山市北区,南中央町,岡山,20,１Ｋ,15,,,,昭和61年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第４四半期,未改装,,6.3979400086720375
33000984,中古マンション等,,33101,岡山県,岡山市北区,京町,岡山,23,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第１四半期,改装済,,6.4623979978989565
33001044,中古マンション等,,33101,岡山県,岡山市北区,桑田町,岡山,13,２ＬＤＫ,65,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第２四半期,改装済,,7.3979400086720375
33005057,中古マンション等,,33102,岡山県,岡山市中区,浜,岡山,30分?60分,４ＬＤＫ,75,,,,昭和51年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第４四半期,改装済,,6.944482672150168
33010163,中古マンション等,,33202,岡山県,倉敷市,笹沖,倉敷,30分?60分,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,住宅,,,,近隣商業地域,60.0,200.0,2015年第４四半期,,,7.2552725051033065
33026153,中古マンション等,,33102,岡山県,岡山市中区,浜,岡山,30分?60分,２ＬＤＫ,70,,,,昭和51年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第４四半期,改装済,,6.903089986991944
33052085,中古マンション等,,33102,岡山県,岡山市中区,樶,高島(岡山),16,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第３四半期,未改装,,6.99563519459755
33051043,中古マンション等,,33101,岡山県,岡山市北区,表町,岡山,24,３ＬＤＫ,85,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第３四半期,未改装,,7.3222192947339195
33004222,中古マンション等,,33102,岡山県,岡山市中区,門田屋敷,岡山,30分?60分,２ＤＫ,55,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,改装済,,7.278753600952829
33011628,中古マンション等,,33202,岡山県,倉敷市,鶴形,倉敷,9,３ＬＤＫ,85,,,,平成26年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,7.301029995663981
33004206,中古マンション等,,33102,岡山県,岡山市中区,門田屋敷,岡山,30分?60分,１ＬＤＫ,55,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,7.342422680822207
33028413,中古マンション等,,33101,岡山県,岡山市北区,清心町,岡山,6,１Ｋ,20,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第４四半期,未改装,,6.3979400086720375
33040949,中古マンション等,,33101,岡山県,岡山市北区,野田,北長瀬,28,２ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第４四半期,未改装,,7.380211241711606
33030834,中古マンション等,,33202,岡山県,倉敷市,下庄,中庄,30分?60分,２ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2010年第４四半期,改装済,,6.732393759822968
