ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
41017320,中古マンション等,,41201,佐賀県,佐賀市,卸本町,佐賀,30分?60分,２ＬＤＫ,55,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第４四半期,未改装,,7.0
41004319,中古マンション等,,41202,佐賀県,唐津市,西寺町,唐津,8,３ＬＤＫ,55,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第４四半期,未改装,,6.9084850188786495
41017770,中古マンション等,,41201,佐賀県,佐賀市,諸富町大字徳富,佐賀,1H30?2H,１ＤＫ,70,,,,昭和48年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第４四半期,改装済,,7.301029995663981
41002489,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,１Ｋ,15,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,未改装,,6.447158031342219
41020171,中古マンション等,,41202,佐賀県,唐津市,松南町,東唐津,4,１ＬＤＫ,40,,,,平成3年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第４四半期,未改装,,6.7923916894982534
41012444,中古マンション等,,41201,佐賀県,佐賀市,兵庫町,佐賀,20,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,未改装,,7.278753600952829
41023431,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,2,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第１四半期,未改装,,7.113943352306837
41019427,中古マンション等,,41201,佐賀県,佐賀市,卸本町,佐賀,30分?60分,２ＬＤＫ,55,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第４四半期,未改装,,7.079181246047625
41002495,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,20,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第４四半期,未改装,,7.230448921378274
41012338,中古マンション等,,41201,佐賀県,佐賀市,兵庫北,佐賀,22,３ＬＤＫ,75,,,,平成24年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第１四半期,未改装,,7.342422680822207
41000178,中古マンション等,,41201,佐賀県,佐賀市,開成,佐賀,30分?60分,３ＬＤＫ,70,,,,平成21年,,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第２四半期,未改装,,7.230448921378274
41003943,中古マンション等,,41202,佐賀県,唐津市,紺屋町,唐津,1,３ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第２四半期,改装済,,7.113943352306837
41002486,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,２ＬＤＫ,55,,,,平成5年,,住宅,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,未改装,,6.8750612633917
41014992,中古マンション等,,41201,佐賀県,佐賀市,白山,佐賀,16,２ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第１四半期,改装済,,6.968482948553935
41012218,中古マンション等,,41201,佐賀県,佐賀市,田代,佐賀,29,３ＬＤＫ,70,,,,昭和64年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第４四半期,未改装,,6.8750612633917
41019860,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,24,,60,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第４四半期,,,6.9084850188786495
41000084,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,18,４ＬＤＫ,85,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第１四半期,改装済,,7.3222192947339195
41002494,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,19,４ＬＤＫ,85,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,未改装,,7.176091259055681
41017484,中古マンション等,,41201,佐賀県,佐賀市,新栄東,鍋島,30分?60分,４ＬＤＫ,95,,,,平成11年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第１四半期,未改装,,6.113943352306837
41002499,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,３ＬＤＫ,55,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,未改装,,6.8061799739838875
41000182,中古マンション等,,41201,佐賀県,佐賀市,開成,佐賀,30分?60分,３ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第４四半期,未改装,,7.278753600952829
41001400,中古マンション等,,41201,佐賀県,佐賀市,田代,佐賀,30分?60分,５ＬＤＫ,35,,,,昭和64年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2019年第１四半期,未改装,,7.146128035678238
41012056,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,6,４ＤＫ,60,,,,昭和58年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,改装済,,6.832508912706237
41014905,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,8,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第４四半期,未改装,調停・競売等,7.146128035678238
41022100,中古マンション等,,41202,佐賀県,唐津市,千代田町,唐津,11,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,未改装,,7.146128035678238
41011961,中古マンション等,,41201,佐賀県,佐賀市,巨勢町,佐賀,30分?60分,３ＬＤＫ,60,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第１四半期,未改装,,7.113943352306837
41019426,中古マンション等,,41201,佐賀県,佐賀市,鬼丸町,佐賀,30分?60分,３ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第１四半期,未改装,,7.278753600952829
41001004,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,6,４ＬＤＫ,90,,,,平成19年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第１四半期,未改装,,7.361727836017593
41019404,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,6,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第２四半期,改装済,,7.079181246047625
41021769,中古マンション等,,41201,佐賀県,佐賀市,鍋島,鍋島,30分?60分,４ＬＤＫ,75,,,,戦前,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2009年第３四半期,改装済,,7.0
41012269,中古マンション等,,41201,佐賀県,佐賀市,鍋島,吉野ケ里公園,30分?60分,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第４四半期,未改装,,7.176091259055681
41000071,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,7,４ＬＤＫ,85,,,,平成20年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第１四半期,改装済,,7.361727836017593
41002098,中古マンション等,,41201,佐賀県,佐賀市,兵庫北,佐賀,21,４ＬＤＫ,95,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第１四半期,未改装,,7.414973347970818
41002216,中古マンション等,,41201,佐賀県,佐賀市,兵庫南,佐賀,28,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第３四半期,未改装,,7.176091259055681
41019903,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,19,４ＬＤＫ,85,,,,平成17年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,改装済,,7.3222192947339195
41003871,中古マンション等,,41202,佐賀県,唐津市,熊原町,唐津,5,３ＬＤＫ,85,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,改装済,,7.146128035678238
41019833,中古マンション等,,41201,佐賀県,佐賀市,兵庫町,佐賀,12,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第３四半期,未改装,,7.041392685158225
41000979,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,6,４ＬＤＫ,85,,,,平成19年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,改装済,,7.380211241711606
41000963,中古マンション等,,41201,佐賀県,佐賀市,神野西,佐賀,18,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第３四半期,改装済,,7.113943352306837
41017296,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,5,４ＬＤＫ,100,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,,7.342422680822207
41003951,中古マンション等,,41202,佐賀県,唐津市,栄町,唐津,13,３ＤＫ,45,,,,昭和63年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第２四半期,未改装,,6.698970004336019
41012131,中古マンション等,,41201,佐賀県,佐賀市,新栄東,佐賀,30分?60分,５ＬＤＫ,115,,,,平成11年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第３四半期,未改装,,7.230448921378274
41002479,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,6.892094602690481
41019429,中古マンション等,,41201,佐賀県,佐賀市,卸本町,佐賀,30分?60分,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第２四半期,未改装,,7.079181246047625
41019632,中古マンション等,,41201,佐賀県,佐賀市,白山,佐賀,17,４ＬＤＫ,85,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第４四半期,改装済,,7.146128035678238
41024431,中古マンション等,,41202,佐賀県,唐津市,山本,山本(佐賀),8,３ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,,,,,市街化区域及び市街化調整区域外の都市計画区域,60.0,200.0,2008年第１四半期,未改装,,7.041392685158225
41021579,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,7,４ＬＤＫ,85,,,,平成20年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,未改装,,7.3222192947339195
41000058,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,5,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第２四半期,未改装,調停・競売等,7.041392685158225
41019401,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,7,３ＬＤＫ,75,,,,平成20年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第３四半期,未改装,,7.2552725051033065
41002481,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,１Ｋ,15,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第１四半期,未改装,,6.477121254719663
41000097,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,16,２ＬＤＫ,60,,,,平成2年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第２四半期,未改装,,7.079181246047625
41015143,中古マンション等,,41201,佐賀県,佐賀市,唐人,佐賀,9,３ＬＤＫ,60,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第２四半期,未改装,,6.845098040014257
41002286,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,25,３ＬＤＫ,55,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,未改装,,6.812913356642856
41002287,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,25,４ＬＤＫ,70,,,,平成3年,ＳＲＣ,,,,,,商業地域,80.0,400.0,2018年第４四半期,未改装,,6.929418925714293
41002093,中古マンション等,,41201,佐賀県,佐賀市,兵庫北,佐賀,13,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第２四半期,未改装,,7.079181246047625
41002475,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,25,オープンフロア,55,,,,昭和61年,ＳＲＣ,店舗,店舗,,,,商業地域,80.0,400.0,2019年第３四半期,未改装,,6.698970004336019
41014423,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,5,１ＬＤＫ,45,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第２四半期,未改装,,6.8750612633917
41024186,中古マンション等,,41202,佐賀県,唐津市,千代田町,唐津,11,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第４四半期,改装済,,7.342422680822207
41017479,中古マンション等,,41201,佐賀県,佐賀市,栄町,佐賀,4,２ＬＤＫ,40,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,改装済,,6.681241237375588
41000154,中古マンション等,,41201,佐賀県,佐賀市,鬼丸町,佐賀,30分?60分,３ＬＤＫ,80,,,,平成18年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第４四半期,未改装,,7.204119982655925
41004015,中古マンション等,,41202,佐賀県,唐津市,新興町,唐津,0,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,未改装,,7.204119982655925
41002478,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,２ＤＫ,40,,,,平成4年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,改装済,,6.832508912706237
41017930,中古マンション等,,41202,佐賀県,唐津市,栄町,唐津,12,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,未改装,,7.204119982655925
41018005,中古マンション等,,41202,佐賀県,唐津市,西城内,唐津,14,４ＬＤＫ,85,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第３四半期,未改装,,7.041392685158225
41000983,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,8,,75,,,,平成13年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第４四半期,未改装,,7.204119982655925
41017723,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,26,１Ｋ,30,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,,6.301029995663981
41015125,中古マンション等,,41201,佐賀県,佐賀市,天神,佐賀,8,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第３四半期,未改装,,6.892094602690481
41015016,中古マンション等,,41201,佐賀県,佐賀市,新中町,佐賀,16,４ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第４四半期,未改装,,7.301029995663981
41011664,中古マンション等,,41201,佐賀県,佐賀市,開成,佐賀,30分?60分,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第３四半期,未改装,,7.146128035678238
41002292,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,25,２ＤＫ,65,,,,平成7年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2017年第１四半期,未改装,,5.698970004336019
41011733,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,17,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,未改装,,6.886490725172482
41012891,中古マンション等,,41202,佐賀県,唐津市,栄町,西相知,14,２ＬＤＫ,50,,,,昭和63年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第２四半期,未改装,,6.778151250383644
41000065,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,5,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.3222192947339195
41015122,中古マンション等,,41201,佐賀県,佐賀市,天神,佐賀,11,４ＬＤＫ,90,,,,平成14年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,未改装,調停・競売等,7.204119982655925
41019861,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,26,４ＬＤＫ,75,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第３四半期,未改装,,6.954242509439325
41021746,中古マンション等,,41201,佐賀県,佐賀市,田代,佐賀,30分?60分,３ＬＤＫ,75,,,,昭和64年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2009年第３四半期,未改装,,6.698970004336019
41000184,中古マンション等,,41201,佐賀県,佐賀市,開成,佐賀,29,２ＬＤＫ,50,,,,平成21年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第１四半期,,,7.176091259055681
41002068,中古マンション等,,41201,佐賀県,佐賀市,兵庫北,佐賀,21,４ＬＤＫ,95,,,,,,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第１四半期,未改装,,7.431363764158987
41000115,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,25,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第３四半期,改装済,,7.079181246047625
41004004,中古マンション等,,41202,佐賀県,唐津市,新興町,唐津,1,２ＬＤＫ,55,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,7.146128035678238
41022147,中古マンション等,,41202,佐賀県,唐津市,西城内,唐津,9,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第１四半期,未改装,,7.176091259055681
41001357,中古マンション等,,41201,佐賀県,佐賀市,高木瀬町,佐賀,16,４ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第１四半期,未改装,,7.301029995663981
41001062,中古マンション等,,41201,佐賀県,佐賀市,巨勢町,佐賀,30分?60分,３ＬＤＫ,60,,,,平成19年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第２四半期,未改装,,7.176091259055681
41024279,中古マンション等,,41202,佐賀県,唐津市,西城内,唐津,9,２ＬＤＫ,55,,,,戦前,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第２四半期,未改装,,7.146128035678238
41000988,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,7,３ＬＤＫ,70,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第２四半期,改装済,,7.113943352306837
41012509,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,24,４ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第３四半期,改装済,,6.99563519459755
41002674,中古マンション等,,41201,佐賀県,佐賀市,諸富町大字徳富,佐賀,1H30?2H,１Ｋ,25,,,,平成24年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第３四半期,,,6.778151250383644
41001151,中古マンション等,,41201,佐賀県,佐賀市,白山,佐賀,18,２ＬＤＫ,60,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第２四半期,改装済,,7.0
41003274,中古マンション等,,41201,佐賀県,佐賀市,若宮,佐賀,26,４ＬＤＫ,85,,,,平成13年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第３四半期,改装済,,7.230448921378274
41023268,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,17,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第２四半期,未改装,,6.845098040014257
41002542,中古マンション等,,41201,佐賀県,佐賀市,水ヶ江,佐賀,30分?60分,３ＬＤＫ,120,,,,平成12年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第４四半期,改装済,,7.301029995663981
41012371,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,23,３ＬＤＫ,75,,,,平成24年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第４四半期,未改装,,7.342422680822207
41002222,中古マンション等,,41201,佐賀県,佐賀市,兵庫南,佐賀,30分?60分,４ＬＤＫ,110,,,,平成11年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第２四半期,改装済,,7.230448921378274
41017835,中古マンション等,,41201,佐賀県,佐賀市,若宮,佐賀,22,３ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第４四半期,未改装,,7.230448921378274
41000074,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,5,３ＬＤＫ,95,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第３四半期,未改装,,6.176091259055681
41019633,中古マンション等,,41201,佐賀県,佐賀市,白山,佐賀,15,２ＬＤＫ,60,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,改装済,,6.954242509439325
41016078,中古マンション等,,41202,佐賀県,唐津市,栄町,唐津,13,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,改装済,,7.041392685158225
41000167,中古マンション等,,41201,佐賀県,佐賀市,卸本町,鍋島,30分?60分,４ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第３四半期,未改装,,7.204119982655925
41000055,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,2,４ＬＤＫ,85,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2018年第１四半期,未改装,,7.361727836017593
41017932,中古マンション等,,41202,佐賀県,唐津市,栄町,唐津,2,３ＤＫ,45,,,,昭和63年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,改装済,,6.832508912706237
41012248,中古マンション等,,41201,佐賀県,佐賀市,唐人,佐賀,8,３ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第２四半期,未改装,調停・競売等,6.681241237375588
41012439,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,２ＤＫ,35,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第２四半期,改装済,,6.740362689494244
41000999,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,4,３ＬＤＫ,75,,,,平成19年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,改装済,,7.278753600952829
41000062,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,6,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,未改装,,7.0
41023427,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,11,４ＬＤＫ,90,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第２四半期,未改装,,7.342422680822207
