ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
26057156,中古マンション等,,26102,京都府,京都市上京区,待賢学区,二条城前,8,２ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第４四半期,未改装,,7.278753600952829
26011969,中古マンション等,,26108,京都府,京都市右京区,西院西貝川町,太秦天神川,13,３ＤＫ,50,,,,昭和48年,鉄骨造,,住宅,,,,工業地域,60.0,300.0,2018年第４四半期,未改装,,6.819543935541868
26044635,中古マンション等,,26109,京都府,京都市伏見区,住吉学区,丹波橋,16,３ＬＤＫ,60,,,,平成8年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第４四半期,未改装,,7.176091259055681
26083977,中古マンション等,,26208,京都府,向日市,物集女町,東向日,9,４ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第１四半期,未改装,,7.477121254719663
26072438,中古マンション等,,26103,京都府,京都市左京区,田中東高原町,茶山(京都),,１ＬＤＫ,45,,,,平成17年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2006年第１四半期,未改装,,7.414973347970818
26057486,中古マンション等,,26106,京都府,京都市下京区,醒泉学区,烏丸,10,１ＤＫ,35,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,6.991226075692495
26005274,中古マンション等,,26104,京都府,京都市中京区,西ノ京栂尾町,二条,,４ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2015年第４四半期,未改装,,6.681241237375588
26002957,中古マンション等,,26103,京都府,京都市左京区,一乗寺谷田町,一乗寺,9,３ＬＤＫ,55,,,,平成8年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,300.0,2019年第２四半期,未改装,,7.342422680822207
26058356,中古マンション等,,26107,京都府,京都市南区,久世殿城町,向日町,20,２ＬＤＫ,55,,,,昭和52年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第１四半期,改装済,,6.903089986991944
26031777,中古マンション等,,26214,京都府,木津川市,木津川台,木津川台,19,３ＬＤＫ,85,,,,平成10年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第３四半期,改装済,,7.380211241711606
26022516,中古マンション等,,26204,京都府,宇治市,大久保町,大久保(京都),6,３ＬＤＫ,70,,,,平成21年,ＲＣ,,その他,,,,第１種住居地域,60.0,200.0,2018年第３四半期,未改装,,7.380211241711606
26041238,中古マンション等,,26109,京都府,京都市伏見区,向島二ノ丸町,向島,,３ＬＤＫ,70,,,,昭和51年,ＳＲＣ,住宅,,,,,,,,2010年第２四半期,未改装,,7.041392685158225
26075715,中古マンション等,,26108,京都府,京都市右京区,太秦蜂岡町,常盤(京都),5,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2005年第３四半期,未改装,,7.204119982655925
26040834,中古マンション等,,26106,京都府,京都市下京区,有隣学区,五条(京都市営),8,１Ｋ,25,,,,昭和62年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第２四半期,改装済,,6.724275869600789
26082498,中古マンション等,,26204,京都府,宇治市,槇島町,向島,11,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第４四半期,未改装,,7.041392685158225
26048350,中古マンション等,,26104,京都府,京都市中京区,龍池学区,烏丸御池,6,１Ｋ,15,,,,平成12年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2012年第３四半期,未改装,,7.041392685158225
26040077,中古マンション等,,26106,京都府,京都市下京区,中堂寺壬生川町,丹波口,4,,60,,,,昭和50年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第４四半期,未改装,,7.176091259055681
26041291,中古マンション等,,26107,京都府,京都市南区,久世高田町,桂川(京都),3,２ＬＤＫ,50,,,,昭和53年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第１四半期,改装済,,7.146128035678238
26046643,中古マンション等,,26103,京都府,京都市左京区,静市市原町,二軒茶屋(京都),2,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第１四半期,改装済,,7.230448921378274
26033465,中古マンション等,,26366,京都府,相楽郡精華町,精華台,新祝園,21,３ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第２四半期,未改装,,7.2552725051033065
26027150,中古マンション等,,26208,京都府,向日市,寺戸町,洛西口,4,４ＬＤＫ,85,,,,平成28年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第１四半期,未改装,,7.770852011642144
26078553,中古マンション等,,26109,京都府,京都市伏見区,淀際目町,,,,60,,,,,ＳＲＣ,住宅,,,,,,,,2008年第１四半期,,,6.819543935541868
26033007,中古マンション等,,26343,京都府,綴喜郡井手町,大字井手,玉水,4,３ＬＤＫ,65,,,,平成4年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第４四半期,未改装,,6.7160033436347994
26075230,中古マンション等,,26107,京都府,京都市南区,久世殿城町,向日町,20,４ＤＫ,70,,,,昭和52年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第４四半期,未改装,,6.944482672150168
26017213,中古マンション等,,26110,京都府,京都市山科区,竹鼻立原町,山科,8,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2015年第２四半期,未改装,,7.462397997898956
26028185,中古マンション等,,26209,京都府,長岡京市,長岡,長岡天神,6,３ＤＫ,55,,,,昭和51年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第４四半期,改装済,,7.146128035678238
26055579,中古マンション等,,26104,京都府,京都市中京区,城巽学区,烏丸御池,6,１ＬＤＫ,40,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2013年第１四半期,未改装,,7.447158031342219
26008519,中古マンション等,,26106,京都府,京都市下京区,修徳学区,五条(京都市営),3,,15,,,,平成5年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2017年第２四半期,,,6.681241237375588
26006663,中古マンション等,,26104,京都府,京都市中京区,本能学区,烏丸,5,,15,,,,平成14年,ＳＲＣ,その他,その他,,,,商業地域,80.0,800.0,2016年第１四半期,,,6.8061799739838875
26073661,中古マンション等,,26105,京都府,京都市東山区,福稲御所ノ内町,東福寺,8,３ＬＤＫ,65,,,,昭和54年,ＲＣ、鉄骨造,住宅,,,,,準工業地域,60.0,200.0,2007年第４四半期,改装済,,7.041392685158225
26023224,中古マンション等,,26204,京都府,宇治市,木幡,木幡(京阪),2,３ＬＤＫ,70,,,,平成21年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第２四半期,未改装,,7.342422680822207
26007313,中古マンション等,,26105,京都府,京都市東山区,修道学区,清水五条,3,１Ｋ,25,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第４四半期,,,7.113943352306837
26012131,中古マンション等,,26108,京都府,京都市右京区,西院六反田町,西京極,11,１ＤＫ,30,,,,平成27年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2015年第３四半期,未改装,,7.380211241711606
26051586,中古マンション等,,26101,京都府,京都市北区,衣笠東開キ町,北大路,30分?60分,２Ｋ,25,,,,平成6年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第１四半期,未改装,,6.7923916894982534
26038042,中古マンション等,,26106,京都府,京都市下京区,永松学区,京都河原町,4,１Ｋ,15,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2014年第３四半期,未改装,,6.892094602690481
26038460,中古マンション等,,26107,京都府,京都市南区,吉祥院三ノ宮西町,西大路,11,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,工業地域,60.0,300.0,2014年第１四半期,未改装,,7.431363764158987
26023230,中古マンション等,,26204,京都府,宇治市,木幡,木幡(京阪),6,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2018年第１四半期,,,7.204119982655925
26058420,中古マンション等,,26103,京都府,京都市左京区,高野蓼原町,出町柳,8,１Ｒ,15,,,,昭和62年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第３四半期,,,6.740362689494244
26004265,中古マンション等,,26103,京都府,京都市左京区,浄土寺西田町,出町柳,18,１Ｋ,25,,,,昭和64年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第３四半期,未改装,,6.892094602690481
26058850,中古マンション等,,26104,京都府,京都市中京区,西ノ京職司町,二条,1,１Ｋ,20,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,100.0,2009年第３四半期,未改装,,6.778151250383644
26040803,中古マンション等,,26109,京都府,京都市伏見区,深草飯食町,藤森,1,１Ｋ,15,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第４四半期,,,6.819543935541868
26074636,中古マンション等,,26106,京都府,京都市下京区,有隣学区,京都河原町,8,１Ｋ,20,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2008年第３四半期,未改装,,7.278753600952829
26006746,中古マンション等,,26104,京都府,京都市中京区,本能学区,二条城前,6,１Ｋ,25,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2016年第４四半期,未改装,,6.892094602690481
26074922,中古マンション等,,26107,京都府,京都市南区,吉祥院大河原町,西大路,15,,55,,,,,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2005年第４四半期,未改装,,6.7558748556724915
26070342,中古マンション等,,26101,京都府,京都市北区,衣笠御所ノ内町,北大路,30分?60分,１ＬＤＫ＋Ｓ,60,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,300.0,2007年第１四半期,,,7.3979400086720375
26048498,中古マンション等,,26104,京都府,京都市中京区,日彰学区,四条(京都市営),8,３ＬＤＫ,130,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第１四半期,未改装,,7.7558748556724915
26016301,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,中書島,3,３ＬＤＫ,60,,,,平成8年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第１四半期,未改装,,7.204119982655925
26052774,中古マンション等,,26108,京都府,京都市右京区,西院平町,西院(阪急),4,２ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第４四半期,未改装,,7.278753600952829
26048698,中古マンション等,,26104,京都府,京都市中京区,本能学区,二条城前,5,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,700.0,2012年第２四半期,未改装,,7.57978359661681
26001822,中古マンション等,,26102,京都府,京都市上京区,嘉楽学区,今出川,21,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,商業地域,80.0,300.0,2017年第１四半期,改装済,,6.812913356642856
26016385,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,伏見桃山,3,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2018年第３四半期,,,6.653212513775344
26066566,中古マンション等,,26208,京都府,向日市,上植野町,西向日,12,３ＬＤＫ,60,,,,,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,未改装,,7.146128035678238
26003676,中古マンション等,,26103,京都府,京都市左京区,北白川東久保田町,出町柳,24,２ＬＤＫ＋Ｓ,160,,,,平成4年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第４四半期,未改装,,7.954242509439325
26054946,中古マンション等,,26109,京都府,京都市伏見区,深草出羽屋敷町,伏見(京都),3,３ＬＤＫ,75,,,,昭和47年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第１四半期,未改装,,6.7160033436347994
26049465,中古マンション等,,26209,京都府,長岡京市,友岡,長岡京,15,３ＬＤＫ,70,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,未改装,,7.477121254719663
26079527,中古マンション等,,26110,京都府,京都市山科区,椥辻西浦町,椥辻,,２ＬＤＫ,55,,,,昭和62年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2005年第４四半期,,,6.949390006644912
26072651,中古マンション等,,26104,京都府,京都市中京区,聚楽廻東町,二条,5,３ＤＫ,50,,,,昭和60年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2007年第２四半期,未改装,,6.929418925714293
26062834,中古マンション等,,26210,京都府,八幡市,八幡,石清水八幡宮,8,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第４四半期,未改装,,7.113943352306837
26054986,中古マンション等,,26109,京都府,京都市伏見区,深草西浦町,龍谷大前深草,8,３ＬＤＫ,65,,,,昭和49年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第２四半期,改装済,,7.0
26004643,中古マンション等,,26103,京都府,京都市左京区,東門前町,東山(京都),3,１Ｋ,20,,,,平成17年,ＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2016年第３四半期,,,6.991226075692495
26071200,中古マンション等,,26102,京都府,京都市上京区,中立学区,今出川,7,２ＬＤＫ,55,,,,昭和48年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第２四半期,改装済,,7.204119982655925
26075618,中古マンション等,,26108,京都府,京都市右京区,太秦北路町,常盤(京都),4,３ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2005年第３四半期,未改装,,7.2552725051033065
26064096,中古マンション等,,26109,京都府,京都市伏見区,向島二ノ丸町,向島,5,３ＬＤＫ,60,,,,昭和55年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,300.0,2009年第３四半期,未改装,,6.838849090737256
26068866,中古マンション等,,26209,京都府,長岡京市,一文橋,長岡京,13,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第４四半期,未改装,,7.568201724066995
26076947,中古マンション等,,26108,京都府,京都市右京区,山ノ内苗町,山ノ内(京都),10,２ＬＤＫ,50,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第４四半期,未改装,,7.146128035678238
26015540,中古マンション等,,26109,京都府,京都市伏見区,桃山町山ノ下,石田(京都市営),12,３ＬＤＫ,60,,,,平成15年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第１四半期,未改装,,7.278753600952829
26076048,中古マンション等,,26108,京都府,京都市右京区,梅津南広町,松尾大社,24,１Ｋ,20,,,,平成19年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第２四半期,未改装,,7.278753600952829
26038098,中古マンション等,,26106,京都府,京都市下京区,有隣学区,五条(京都市営),4,１Ｋ,25,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2010年第４四半期,未改装,,7.204119982655925
26036383,中古マンション等,,26101,京都府,京都市北区,上賀茂朝露ケ原町,北大路,26,４ＬＤＫ,85,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第３四半期,改装済,,7.447158031342219
26042208,中古マンション等,,26110,京都府,京都市山科区,竹鼻木ノ本町,山科,8,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第２四半期,未改装,,7.342422680822207
26064670,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,中書島,4,３ＤＫ,50,,,,昭和60年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2009年第２四半期,未改装,,6.698970004336019
26028408,中古マンション等,,26210,京都府,八幡市,男山,樟葉,30分?60分,２ＬＤＫ,55,,,,昭和50年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第４四半期,改装済,,6.633468455579586
26038991,中古マンション等,,26104,京都府,京都市中京区,壬生賀陽御所町,大宮(京都),3,１ＬＤＫ,45,,,,昭和47年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第４四半期,改装済,,7.041392685158225
26009965,中古マンション等,,26107,京都府,京都市南区,九条町,京都,11,２ＬＤＫ,60,,,,平成21年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第１四半期,未改装,,7.477121254719663
26039529,中古マンション等,,26108,京都府,京都市右京区,西院六反田町,西京極,9,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,工業地域,60.0,300.0,2010年第３四半期,未改装,,7.3979400086720375
26070323,中古マンション等,,26101,京都府,京都市北区,衣笠大祓町,円町,29,２ＤＫ,45,,,,昭和60年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第２四半期,未改装,,6.929418925714293
26006681,中古マンション等,,26104,京都府,京都市中京区,本能学区,烏丸御池,13,,45,,,,,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2016年第２四半期,,,7.6020599913279625
26054470,中古マンション等,,26210,京都府,八幡市,八幡,石清水八幡宮,13,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第１四半期,未改装,,7.204119982655925
26079137,中古マンション等,,26110,京都府,京都市山科区,音羽前出町,四宮,10,３ＬＤＫ,60,,,,昭和63年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2005年第４四半期,未改装,,7.079181246047625
26008787,中古マンション等,,26106,京都府,京都市下京区,醒泉学区,五条(京都市営),5,２ＬＤＫ,60,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2019年第２四半期,未改装,,7.531478917042255
26055002,中古マンション等,,26103,京都府,京都市左京区,吉田河原町,出町柳,8,２ＬＤＫ,70,,,,昭和48年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第２四半期,未改装,,7.3222192947339195
26009295,中古マンション等,,26106,京都府,京都市下京区,稚松学区,五条(京都市営),5,１Ｋ,25,,,,平成11年,ＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2019年第４四半期,未改装,,7.041392685158225
26036542,中古マンション等,,26104,京都府,京都市中京区,乾学区,二条城前,8,１ＤＫ,25,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第２四半期,未改装,,6.146128035678238
26060579,中古マンション等,,26106,京都府,京都市下京区,淳風学区,大宮(京都),9,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,,,7.278753600952829
26041720,中古マンション等,,26109,京都府,京都市伏見区,板橋学区,伏見桃山,9,１ＬＤＫ,40,,,,平成2年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第１四半期,未改装,,6.8750612633917
26022926,中古マンション等,,26204,京都府,宇治市,五ケ庄,黄檗(京阪),7,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第２四半期,改装済,,6.968482948553935
26048970,中古マンション等,,26204,京都府,宇治市,伊勢田町,伊勢田,8,３ＬＤＫ,60,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,未改装,,6.991226075692495
26004974,中古マンション等,,26104,京都府,京都市中京区,聚楽廻中町,二条,6,１Ｋ,25,,,,平成21年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2018年第１四半期,未改装,,7.146128035678238
26053549,中古マンション等,,26103,京都府,京都市左京区,粟田口鳥居町,蹴上,4,３ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第３四半期,,,7.653212513775344
26009956,中古マンション等,,26107,京都府,京都市南区,九条町,京都,13,３ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第２四半期,未改装,,7.544068044350276
26006055,中古マンション等,,26104,京都府,京都市中京区,城巽学区,二条城前,5,２ＬＤＫ,45,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2019年第３四半期,改装済,,7.342422680822207
26039822,中古マンション等,,26105,京都府,京都市東山区,清水学区,祇園四条,7,２ＬＤＫ,50,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第１四半期,未改装,,7.176091259055681
26040073,中古マンション等,,26108,京都府,京都市右京区,西京極浜ノ本町,西京極,15,３ＬＤＫ,60,,,,昭和57年,ＲＣ,住宅,その他,,,,第２種住居地域,60.0,300.0,2014年第２四半期,未改装,調停・競売等,6.9344984512435675
26005218,中古マンション等,,26104,京都府,京都市中京区,西ノ京職司町,二条,2,２ＬＤＫ,55,,,,,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第２四半期,改装済,,7.447158031342219
26002828,中古マンション等,,26102,京都府,京都市上京区,室町学区,鞍馬口,3,３ＬＤＫ,50,,,,昭和59年,,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第１四半期,改装済,,7.301029995663981
26076284,中古マンション等,,26108,京都府,京都市右京区,西院西溝崎町,西京極,,２ＬＤＫ,50,,,,昭和49年,,住宅,,,,,,,,2006年第３四半期,未改装,,6.732393759822968
26039110,中古マンション等,,26108,京都府,京都市右京区,太秦多藪町,帷子ノ辻,5,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第１四半期,改装済,,6.939519252618618
26058742,中古マンション等,,26108,京都府,京都市右京区,太秦下角田町,太秦天神川,2,２ＬＤＫ,80,,,,平成17年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第４四半期,未改装,,7.531478917042255
26080211,中古マンション等,,26111,京都府,京都市西京区,大原野西境谷町,桂,30分?60分,３ＬＤＫ,80,,,,昭和56年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第２四半期,未改装,,7.113943352306837
26010105,中古マンション等,,26107,京都府,京都市南区,久世上久世町,桂川(京都),15,３ＬＤＫ,70,,,,昭和59年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第３四半期,未改装,,7.113943352306837
26008827,中古マンション等,,26106,京都府,京都市下京区,醒泉学区,五条(京都市営),8,１ＤＫ,35,,,,平成2年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第２四半期,未改装,,7.204119982655925
26012112,中古マンション等,,26108,京都府,京都市右京区,西院安塚町,西院(阪急),15,２ＬＤＫ,55,,,,平成21年,ＲＣ,住宅,住宅,,,,工業地域,60.0,300.0,2015年第４四半期,未改装,,7.342422680822207
26002554,中古マンション等,,26102,京都府,京都市上京区,桃薗学区,今出川,11,２ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第３四半期,未改装,,7.681241237375588
26076738,中古マンション等,,26108,京都府,京都市右京区,西京極末広町,西京極,11,３ＬＤＫ,55,,,,昭和58年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第１四半期,改装済,,7.079181246047625
26076220,中古マンション等,,26108,京都府,京都市右京区,西院月双町,西京極,8,３ＬＤＫ,60,,,,昭和54年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第２四半期,改装済,,7.176091259055681
26066715,中古マンション等,,26208,京都府,向日市,物集女町,洛西口,6,３ＬＤＫ,60,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第１四半期,改装済,,7.204119982655925
26036896,中古マンション等,,26104,京都府,京都市中京区,本能学区,烏丸御池,9,１ＤＫ,25,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第３四半期,,,6.959041392321094
26056881,中古マンション等,,26106,京都府,京都市下京区,西七条西久保町,西大路,13,３ＬＤＫ,80,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,未改装,,7.361727836017593
26010031,中古マンション等,,26107,京都府,京都市南区,久世大藪町,向日町,30分?60分,３ＬＤＫ,60,,,,昭和61年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第３四半期,,,6.9084850188786495
26023233,中古マンション等,,26204,京都府,宇治市,木幡,木幡(京阪),3,３ＬＤＫ,60,,,,昭和54年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第４四半期,改装済,,6.929418925714293
26005325,中古マンション等,,26104,京都府,京都市中京区,西ノ京西中合町,西大路御池,4,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第１四半期,未改装,,7.477121254719663
