ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
25010876,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),4,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第３四半期,未改装,,7.278753600952829
25022038,中古マンション等,,25201,滋賀県,大津市,大萱,瀬田(滋賀),4,３ＬＤＫ,65,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第４四半期,改装済,,7.2552725051033065
25003169,中古マンション等,,25201,滋賀県,大津市,大物,志賀,20,１ＤＫ,35,,,,平成5年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,60.0,200.0,2017年第１四半期,改装済,,6.301029995663981
25036830,中古マンション等,,25201,滋賀県,大津市,粟津町,石山,,,50,,,,昭和63年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第４四半期,未改装,,6.556302500767288
25045080,中古マンション等,,25201,滋賀県,大津市,馬場,膳所,4,４ＬＤＫ,90,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第３四半期,未改装,,7.505149978319906
25006048,中古マンション等,,25202,滋賀県,彦根市,芹川町,彦根口,9,,60,,,,,,,住宅,,,,,,,2018年第３四半期,,,6.838849090737256
25026498,中古マンション等,,25206,滋賀県,草津市,西渋川,草津(滋賀),10,４ＬＤＫ,80,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第１四半期,未改装,,7.447158031342219
25001119,中古マンション等,,25201,滋賀県,大津市,大萱,瀬田(滋賀),3,３ＬＤＫ,65,,,,平成19年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第１四半期,未改装,,7.278753600952829
25022908,中古マンション等,,25201,滋賀県,大津市,大物,志賀,24,１ＤＫ,35,,,,平成5年,ＳＲＣ,住宅,,,,,市街化調整区域,70.0,200.0,2010年第３四半期,改装済,,6.568201724066995
25044317,中古マンション等,,25201,滋賀県,大津市,仰木の里,おごと温泉,,３ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第４四半期,未改装,,6.778151250383644
25045090,中古マンション等,,25201,滋賀県,大津市,馬場,膳所,5,３ＬＤＫ,75,,,,昭和56年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第３四半期,改装済,,7.079181246047625
25002425,中古マンション等,,25201,滋賀県,大津市,桜野町,大津京,4,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,,,7.447158031342219
25044184,中古マンション等,,25201,滋賀県,大津市,今堅田,堅田,6,３ＬＤＫ,70,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第３四半期,未改装,,7.041392685158225
25033028,中古マンション等,,25201,滋賀県,大津市,南郷,石山,1H?1H30,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,改装済,,6.880813592280791
25007682,中古マンション等,,25203,滋賀県,長浜市,公園町,長浜,1,３ＬＤＫ,90,,,,平成13年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第３四半期,未改装,,7.361727836017593
25026177,中古マンション等,,25201,滋賀県,大津市,松山町,大津京,9,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,改装済,,7.113943352306837
25045266,中古マンション等,,25201,滋賀県,大津市,松山町,大津京,8,４ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第１四半期,改装済,,7.230448921378274
25000830,中古マンション等,,25201,滋賀県,大津市,大江,石山,15,３ＬＤＫ,70,,,,平成8年,,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第１四半期,未改装,,7.113943352306837
25022780,中古マンション等,,25201,滋賀県,大津市,竜が丘,膳所,4,４ＬＤＫ,80,,,,平成11年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第１四半期,未改装,,7.380211241711606
25046766,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),11,３ＬＤＫ,60,,,,昭和63年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第１四半期,未改装,,6.949390006644912
25045314,中古マンション等,,25201,滋賀県,大津市,丸の内町,膳所,16,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第２四半期,未改装,,7.176091259055681
25036739,中古マンション等,,25201,滋賀県,大津市,あかね町,,,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,,,,,,,,2009年第４四半期,未改装,,7.176091259055681
25032384,中古マンション等,,25201,滋賀県,大津市,唐橋町,石山,10,３ＬＤＫ,75,,,,平成21年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,未改装,,7.361727836017593
25032206,中古マンション等,,25201,滋賀県,大津市,大萱,瀬田(滋賀),7,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,,7.2552725051033065
25001623,中古マンション等,,25201,滋賀県,大津市,唐橋町,石山,8,３ＬＤＫ,80,,,,平成21年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,未改装,,7.544068044350276
25035882,中古マンション等,,25201,滋賀県,大津市,西の庄,膳所,11,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,,,,2013年第４四半期,改装済,,7.361727836017593
25000203,中古マンション等,,25201,滋賀県,大津市,荒川,志賀,13,１ＬＤＫ,50,,,,平成6年,ＳＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2019年第１四半期,未改装,,6.763427993562937
25036174,中古マンション等,,25201,滋賀県,大津市,松原町,石山,11,４ＬＤＫ,80,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第３四半期,未改装,,7.2552725051033065
25044949,中古マンション等,,25201,滋賀県,大津市,中庄,,,２ＤＫ,60,,,,,ＳＲＣ,住宅,,,,,,,,2007年第４四半期,,,7.041392685158225
25006345,中古マンション等,,25202,滋賀県,彦根市,外町,彦根,6,３ＬＤＫ,65,,,,,,,住宅,,,,,,,2019年第１四半期,未改装,,6.838849090737256
25024478,中古マンション等,,25202,滋賀県,彦根市,安清東町,彦根,9,２ＬＤＫ,55,,,,平成8年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第３四半期,未改装,,6.977723605288848
25033221,中古マンション等,,25201,滋賀県,大津市,平津,膳所,30分?60分,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,50.0,200.0,2012年第３四半期,改装済,,6.903089986991944
25039555,中古マンション等,,25201,滋賀県,大津市,山上町,,,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,,,,2009年第２四半期,改装済,,7.342422680822207
25026875,中古マンション等,,25206,滋賀県,草津市,西渋川,草津(滋賀),10,３ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第３四半期,改装済,,7.342422680822207
25029411,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),3,２ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第３四半期,改装済,,7.3222192947339195
25003168,中古マンション等,,25201,滋賀県,大津市,大物,志賀,20,１ＬＤＫ,40,,,,平成5年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,60.0,200.0,2017年第１四半期,未改装,,6.505149978319906
25022941,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,9,３ＬＤＫ,70,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,未改装,,7.230448921378274
25010203,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,,その他,,,,商業地域,80.0,600.0,2019年第１四半期,未改装,,7.3222192947339195
25032329,中古マンション等,,25201,滋賀県,大津市,春日町,大津,1,３ＬＤＫ,90,,,,平成25年,ＲＣ,住宅,,,,,,,,2012年第４四半期,,,7.732393759822968
25023054,中古マンション等,,25201,滋賀県,大津市,中庄,寺庄,19,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,未改装,,7.3979400086720375
25046773,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),11,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第４四半期,改装済,,7.278753600952829
25011334,中古マンション等,,25206,滋賀県,草津市,東矢倉,南草津,16,３ＬＤＫ,65,,,,,,,住宅,,,,,,,2018年第４四半期,,,7.176091259055681
25047097,中古マンション等,,25206,滋賀県,草津市,野路町,南草津,4,４ＬＤＫ,95,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第２四半期,未改装,,7.380211241711606
25039676,中古マンション等,,25206,滋賀県,草津市,南草津,南草津,5,４ＬＤＫ,80,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第３四半期,未改装,,7.230448921378274
25026261,中古マンション等,,25206,滋賀県,草津市,草津町,草津(滋賀),21,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第４四半期,改装済,,7.113943352306837
25007393,中古マンション等,,25203,滋賀県,長浜市,鐘紡町,長浜,6,４ＬＤＫ,105,,,,平成15年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第２四半期,未改装,,7.361727836017593
25036037,中古マンション等,,25201,滋賀県,大津市,平津,石山,30分?60分,３ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第３四半期,改装済,,6.924279286061882
25046749,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第４四半期,未改装,,7.3979400086720375
25004017,中古マンション等,,25201,滋賀県,大津市,浜大津,大津,16,４ＬＤＫ,85,,,,平成19年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,改装済,,7.477121254719663
25011541,中古マンション等,,25206,滋賀県,草津市,南草津,南草津,5,,90,,,,平成10年,,,住宅,,,,,,,2019年第１四半期,改装済,,7.477121254719663
25023801,中古マンション等,,25201,滋賀県,大津市,一里山,瀬田(滋賀),9,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第４四半期,未改装,,6.924279286061882
25008258,中古マンション等,,25203,滋賀県,長浜市,平方町,長浜,15,３ＬＤＫ,75,,,,平成7年,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第１四半期,未改装,,7.230448921378274
25022947,中古マンション等,,25201,滋賀県,大津市,茶戸町,,,,65,,,,,ＲＣ,住宅,,,,,,,,2010年第４四半期,,調停・競売等,6.505149978319906
25004439,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,5,３ＬＤＫ,60,,,,,,,住宅,,,,,,,2019年第１四半期,未改装,,7.041392685158225
25026883,中古マンション等,,25206,滋賀県,草津市,西渋川,,,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第１四半期,未改装,,7.278753600952829
25006101,中古マンション等,,25202,滋賀県,彦根市,大東町,彦根,30分?60分,２ＤＫ,50,,,,昭和62年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,改装済,,6.897627091290442
25002090,中古マンション等,,25201,滋賀県,大津市,湖城が丘,膳所,13,３ＬＤＫ,70,,,,昭和58年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第２四半期,改装済,,7.041392685158225
25010150,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,２ＬＤＫ,70,,,,令和2年,ＲＣ、鉄骨造,住宅,住宅,,,,商業地域,80.0,600.0,2020年第１四半期,,,7.653212513775344
25003356,中古マンション等,,25201,滋賀県,大津市,中央,大津,13,２ＬＤＫ,70,,,,平成30年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,7.5910646070264995
25010578,中古マンション等,,25206,滋賀県,草津市,草津,草津(滋賀),8,３ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第２四半期,未改装,,7.176091259055681
25003328,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,9,３ＬＤＫ,80,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,改装済,,7.113943352306837
25035863,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,10,,55,,,,昭和52年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,7.0
25040147,中古マンション等,,25202,滋賀県,彦根市,古沢町,彦根,5,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,未改装,,7.079181246047625
25010716,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),3,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第４四半期,未改装,,7.6020599913279625
25004417,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,7,４ＬＤＫ,75,,,,平成2年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第４四半期,改装済,,7.301029995663981
25024088,中古マンション等,,25202,滋賀県,彦根市,城町,彦根,21,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,80.0,200.0,2010年第１四半期,未改装,,7.505149978319906
25010725,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),4,４ＬＤＫ,75,,,,平成9年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第４四半期,改装済,,7.491361693834273
25039325,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),5,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,,,,2013年第２四半期,未改装,,7.342422680822207
25000737,中古マンション等,,25201,滋賀県,大津市,皇子が丘,大津京,1,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第４四半期,未改装,,7.447158031342219
25045183,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,4,３ＬＤＫ,75,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,,,2008年第４四半期,改装済,,7.079181246047625
25034577,中古マンション等,,25201,滋賀県,大津市,朝日が丘,大津,9,３ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,未改装,,7.176091259055681
25045294,中古マンション等,,25201,滋賀県,大津市,真野,堅田,19,４ＬＤＫ,75,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第２四半期,未改装,,6.954242509439325
25025904,中古マンション等,,25201,滋賀県,大津市,平津,石山,30分?60分,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第３四半期,改装済,,6.886490725172482
25000741,中古マンション等,,25201,滋賀県,大津市,皇子が丘,大津京,8,３ＬＤＫ,80,,,,平成15年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第２四半期,未改装,,7.3222192947339195
25002946,中古マンション等,,25201,滋賀県,大津市,瀬田,石山,25,３ＬＤＫ,95,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,7.477121254719663
25005159,中古マンション等,,25201,滋賀県,大津市,柳が崎,大津京,16,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第１四半期,未改装,,7.380211241711606
25045282,中古マンション等,,25201,滋賀県,大津市,真野,小野(滋賀),18,２ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第４四半期,未改装,,6.845098040014257
25039626,中古マンション等,,25201,滋賀県,大津市,和邇中浜,和邇,3,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第３四半期,未改装,,6.991226075692495
25021838,中古マンション等,,25201,滋賀県,大津市,あかね町,,,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,,,,,,,,2010年第３四半期,改装済,,7.146128035678238
25003379,中古マンション等,,25201,滋賀県,大津市,中央,大津,5,２ＬＤＫ＋Ｓ,65,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第２四半期,未改装,,7.3979400086720375
25025763,中古マンション等,,25201,滋賀県,大津市,馬場,膳所,4,３ＬＤＫ,70,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,未改装,,7.278753600952829
25005180,中古マンション等,,25201,滋賀県,大津市,柳川,大津京,13,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第２四半期,未改装,,6.977723605288848
25023412,中古マンション等,,25201,滋賀県,大津市,柳川,大津京,15,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第３四半期,未改装,,7.041392685158225
25046905,中古マンション等,,25206,滋賀県,草津市,草津町,草津(滋賀),19,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第２四半期,未改装,,6.954242509439325
25000589,中古マンション等,,25201,滋賀県,大津市,今堅田,堅田,6,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,,,7.079181246047625
25039542,中古マンション等,,25201,滋賀県,大津市,柳川,大津京,14,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第２四半期,未改装,調停・競売等,6.991226075692495
25046907,中古マンション等,,25206,滋賀県,草津市,草津町,草津(滋賀),20,４ＬＤＫ,90,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第１四半期,改装済,,7.2552725051033065
25010574,中古マンション等,,25206,滋賀県,草津市,草津,草津(滋賀),8,２ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,改装済,,7.361727836017593
25024758,中古マンション等,,25201,滋賀県,大津市,国分,石山,13,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,改装済,,6.991226075692495
25001443,中古マンション等,,25201,滋賀県,大津市,鏡が浜,大津京,21,１ＤＫ,40,,,,平成20年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第２四半期,未改装,,6.977723605288848
25003714,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,11,３ＬＤＫ,65,,,,,,,住宅,,,,,,,2020年第１四半期,,,7.477121254719663
25010228,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,２ＬＤＫ,65,,,,令和2年,ＲＣ、鉄骨造,住宅,住宅,,,,商業地域,80.0,600.0,2018年第３四半期,,,7.672097857935717
25003248,中古マンション等,,25201,滋賀県,大津市,竜が丘,膳所,9,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第４四半期,改装済,,7.041392685158225
25038035,中古マンション等,,25201,滋賀県,大津市,栄町,,,,70,,,,,ＲＣ,住宅,,,,,,,,2009年第１四半期,,,7.3222192947339195
25023632,中古マンション等,,25201,滋賀県,大津市,本宮,大津,15,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第２四半期,未改装,,7.204119982655925
25004664,中古マンション等,,25201,滋賀県,大津市,松原町,石山,6,３ＬＤＫ,80,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.361727836017593
25003533,中古マンション等,,25201,滋賀県,大津市,中庄,瓦ケ浜,6,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第２四半期,未改装,,7.3979400086720375
25023032,中古マンション等,,25201,滋賀県,大津市,中庄,石山,20,４ＬＤＫ,80,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第３四半期,未改装,,7.146128035678238
25029185,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),9,２ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,未改装,,7.176091259055681
25003316,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,9,２ＬＤＫ,75,,,,平成7年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第４四半期,未改装,,7.278753600952829
25001007,中古マンション等,,25201,滋賀県,大津市,大江,瀬田(滋賀),19,,60,,,,,ＲＣ,住宅,住宅,,,,,,,2016年第１四半期,,,6.919078092376074
25010917,中古マンション等,,25206,滋賀県,草津市,西渋川,草津(滋賀),9,,70,,,,,ＲＣ,住宅,住宅,,,,,,,2017年第２四半期,,,7.361727836017593
25005755,中古マンション等,,25202,滋賀県,彦根市,小泉町,南彦根,3,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第２四半期,未改装,,7.278753600952829
25033076,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,13,２ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,,,,2012年第２四半期,未改装,,7.380211241711606
25002661,中古マンション等,,25201,滋賀県,大津市,下阪本,比叡山坂本,9,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第２四半期,改装済,,6.968482948553935
25003336,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,9,２ＬＤＫ,120,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第３四半期,未改装,,7.724275869600789
25023635,中古マンション等,,25201,滋賀県,大津市,秋葉台,膳所,15,３ＬＤＫ,70,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第４四半期,改装済,,6.929418925714293
25041526,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),,３ＬＤＫ,105,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,,,7.633468455579586
25027419,中古マンション等,,25202,滋賀県,彦根市,古沢町,彦根,5,３ＬＤＫ,80,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第１四半期,未改装,,7.113943352306837
25010638,中古マンション等,,25206,滋賀県,草津市,草津町,草津(滋賀),18,２ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2016年第２四半期,改装済,,6.968482948553935
25038036,中古マンション等,,25203,滋賀県,長浜市,平方町,長浜,10,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,,,,,,,,2013年第２四半期,改装済,,7.079181246047625
